Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","450","Madagascar","5510","Production","01234","Tomatoes","2024","2024","t","41109.42","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01499.02","Tung nuts","2024","2024","ha","4268","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","450","Madagascar","5510","Production","01499.02","Tung nuts","2024","2024","t","2763.99","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01970","Unmanufactured tobacco","2024","2024","ha","1481","E","Estimated value",""
"QCL","Crops and livestock products","450","Madagascar","5510","Production","01970","Unmanufactured tobacco","2024","2024","t","919.05","E","Estimated value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","01658","Vanilla, raw","2024","2024","ha","74482","E","Estimated value",""
"QCL","Crops and livestock products","450","Madagascar","5510","Production","01658","Vanilla, raw","2024","2024","t","3089.54","E","Estimated value",""
"QCL","Crops and livestock products","450","Madagascar","5312","Area harvested","0111","Wheat","2024","2024","ha","415","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","450","Madagascar","5510","Production","0111","Wheat","2024","2024","t","1000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2024","2024","ha","146","E","Estimated value",""
"QCL","Crops and livestock products","454","Malawi","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2024","2024","t","82.85","E","Estimated value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01341","Apples","2024","2024","ha","736","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","454","Malawi","5510","Production","01341","Apples","2024","2024","t","2947.8","E","Estimated value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01311","Avocados","2024","2024","ha","23247","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","454","Malawi","5510","Production","01311","Avocados","2024","2024","t","122546.71","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01312","Bananas","2024","2024","ha","58474","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","454","Malawi","5510","Production","01312","Bananas","2024","2024","t","1131259.42","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01701","Beans, dry","2024","2024","ha","388909","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","454","Malawi","5510","Production","01701","Beans, dry","2024","2024","t","239773.51","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01243","Broad beans and horse beans, green","2024","2024","ha","151","E","Estimated value",""
"QCL","Crops and livestock products","454","Malawi","5510","Production","01243","Broad beans and horse beans, green","2024","2024","t","1328.25","E","Estimated value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01212","Cabbages","2024","2024","ha","11441","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","454","Malawi","5510","Production","01212","Cabbages","2024","2024","t","252426.95","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01251","Carrots and turnips","2024","2024","ha","205","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","454","Malawi","5510","Production","01251","Carrots and turnips","2024","2024","t","4107.71","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01372","Cashew nuts, in shell","2024","2024","ha","100","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","454","Malawi","5510","Production","01372","Cashew nuts, in shell","2024","2024","t","215.6","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01520.01","Cassava, fresh","2024","2024","ha","246235","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","454","Malawi","5510","Production","01520.01","Cassava, fresh","2024","2024","t","6278880.49","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","454","Malawi","5510","Production","21512","Cattle fat, unrendered","2024","2024","t","1473.23","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01703","Chick peas, dry","2024","2024","ha","2019","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","454","Malawi","5510","Production","01703","Chick peas, dry","2024","2024","t","1758.38","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2024","2024","ha","2021","E","Estimated value",""
"QCL","Crops and livestock products","454","Malawi","5510","Production","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2024","2024","t","1323.39","E","Estimated value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2024","2024","ha","177","E","Estimated value",""
"QCL","Crops and livestock products","454","Malawi","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2024","2024","t","726.94","E","Estimated value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01610","Coffee, green","2024","2024","ha","3762","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","454","Malawi","5510","Production","01610","Coffee, green","2024","2024","t","11223.46","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01706","Cow peas, dry","2024","2024","ha","124813","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","454","Malawi","5510","Production","01706","Cow peas, dry","2024","2024","t","58270.42","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01232","Cucumbers and gherkins","2024","2024","ha","992","E","Estimated value",""
"QCL","Crops and livestock products","454","Malawi","5510","Production","01232","Cucumbers and gherkins","2024","2024","t","23484.79","E","Estimated value",""
"QCL","Crops and livestock products","454","Malawi","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2024","2024","t","8839.38","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","454","Malawi","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","2024","2024","t","14371.69","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","454","Malawi","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","2024","2024","t","17802.72","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","454","Malawi","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","2024","2024","t","327.99","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01233","Eggplants (aubergines)","2024","2024","ha","973","E","Estimated value",""
"QCL","Crops and livestock products","454","Malawi","5510","Production","01233","Eggplants (aubergines)","2024","2024","t","29502.65","E","Estimated value",""
"QCL","Crops and livestock products","454","Malawi","5510","Production","21511.01","Fat of pigs","2024","2024","t","26704.08","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","454","Malawi","5510","Production","21515","Goat fat, unrendered","2024","2024","t","2586.9","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01330","Grapes","2024","2024","ha","38","E","Estimated value",""
"QCL","Crops and livestock products","454","Malawi","5510","Production","01330","Grapes","2024","2024","t","209","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01252","Green garlic","2024","2024","ha","46","E","Estimated value",""
"QCL","Crops and livestock products","454","Malawi","5510","Production","01252","Green garlic","2024","2024","t","333.31","E","Estimated value",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","0142","Groundnuts, excluding shelled","2024","2024","ha","400000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","454","Malawi","5510","Production","0142","Groundnuts, excluding shelled","2024","2024","t","350000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","454","Malawi","5510","Production","0231","Hen eggs in shell, fresh","2024","2024","t","24315.67","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","454","Malawi","5513","Production","0231","Hen eggs in shell, fresh","2024","2024","1000 No","565481","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01322","Lemons and limes","2024","2024","ha","4251","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","454","Malawi","5510","Production","01322","Lemons and limes","2024","2024","t","24133.3","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","454","Malawi","5312","Area harvested","01704","Lentils, dry","2024","2024","ha","2343","I","Value imputed by a receiving agency",""
